YEAR,MES,CCAA_DESTINO,CONTINENTE_ORIGEN,PAIS_ORIGEN,TURISTAS,PERNOCTACIONES,ESTANCIA_MEDIA
2023,8,Cataluna,America,Costa Rica,281,1924,6
2023,8,Cataluna,America,Cuba,166,753,4
2023,8,Cataluna,America,Ecuador,1402,9709,6
2023,8,Cataluna,America,El Salvador,291,1740,6
2023,8,Cataluna,America,Estados Unidos de America,107278,601645,5
2023,8,Cataluna,America,Guatemala,355,2513,7
2023,8,Cataluna,America,Honduras,1052,9471,9
2023,8,Cataluna,America,Jamaica,149,545,3
2023,8,Cataluna,America,Mexico,9621,51421,5
2023,8,Cataluna,America,Nicaragua,158,1279,8
2023,8,Cataluna,America,Panama,340,2831,8
2023,8,Cataluna,America,Paraguay,814,6022,7
2023,8,Cataluna,America,Peru,2318,16720,7
2023,8,Cataluna,America,Republica Dominicana,403,2641,6
2023,8,Cataluna,America,Trinidad y Tobago,57,258,4
2023,8,Cataluna,America,Uruguay,1662,13720,8
2023,8,Cataluna,America,Venezuela,1195,9771,8
2023,8,Cataluna,Asia,Arabia Saudi,2387,13185,5
2023,8,Cataluna,Asia,Azerbaiyan,462,2155,4
2023,8,Cataluna,Asia,Bahrein,164,929,5
2023,8,Cataluna,Asia,Bangladesh,104,584,5
2023,8,Cataluna,Asia,China,13410,75361,5
2023,8,Cataluna,Asia,Corea,6814,41548,6
2023,8,Cataluna,Asia,Emiratos arabes Unidos,4528,29235,6
2023,8,Cataluna,Asia,Filipinas,4630,23359,5
2023,8,Cataluna,Asia,India,5613,36590,6
2023,8,Cataluna,Asia,Indonesia,1945,8225,4
2023,8,Cataluna,Asia,Iraq,149,596,4
2023,8,Cataluna,Asia,Iran,455,2426,5
2023,8,Cataluna,Asia,Israel,11386,52046,4
2023,8,Cataluna,Asia,Japon,2949,12954,4
2023,8,Cataluna,Asia,Jordania,307,1533,5
2023,8,Cataluna,Asia,Kazajstan,1318,8428,6
2023,8,Cataluna,Asia,Kirguistan,45,233,5
2023,8,Cataluna,Asia,Kuwait,551,3993,7
2023,8,Cataluna,Asia,Libano,602,3502,5
2023,8,Cataluna,Asia,Malasia,331,2130,6
2023,8,Cataluna,Asia,Maldivas,32,218,6
2023,8,Cataluna,Asia,Myanmar,92,432,4
2023,8,Cataluna,Asia,Nepal,101,716,7
2023,8,Cataluna,Asia,Oman,203,1141,5
2023,8,Cataluna,Asia,Otros paises de Asia,468,3219,6
2023,8,Cataluna,Asia,Pakistan,1497,11438,7
2023,8,Cataluna,Asia,"Palestina. Estado Observador, no miembro de Naciones Unidas",49,177,3
2023,8,Cataluna,Asia,Qatar,1238,7331,5
2023,8,Cataluna,Asia,Singapur,898,5542,6
2023,8,Cataluna,Asia,Sri Lanka,131,699,5
2023,8,Cataluna,Asia,Tailandia,775,3881,5
2023,8,Cataluna,Asia,Uzbekistan,224,1536,6
2023,8,Cataluna,Asia,Vietnam,474,2875,6
2023,8,Cataluna,Europa,Albania,1052,6094,5
2023,8,Cataluna,Europa,Alemania,176748,1345197,7
2023,8,Cataluna,Europa,Andorra,26101,197681,7
2023,8,Cataluna,Europa,Armenia,949,5678,6
2023,8,Cataluna,Europa,Austria,44119,307307,7
2023,8,Cataluna,Europa,Belarus,1364,9066,6
2023,8,Cataluna,Europa,Bosnia y Herzegovina,303,1849,6
2023,8,Cataluna,Europa,Bulgaria,4528,32834,7
2023,8,Cataluna,Europa,Belgica,85200,656535,7
2023,8,Cataluna,Europa,Chipre,1342,9286,6
2023,8,Cataluna,Europa,Croacia,3092,14999,4
2023,8,Cataluna,Europa,Dinamarca,14517,102368,7
2023,8,Cataluna,Europa,Eslovenia,2061,12381,6
2023,8,Cataluna,Europa,Estonia,2273,15800,7
2023,8,Cataluna,Europa,Finlandia,2964,20197,6
2023,8,Cataluna,Europa,Francia,734965,4321776,5
2023,8,Cataluna,Europa,Georgia,1217,8764,7
2023,8,Cataluna,Europa,Grecia,4073,24659,6
2023,8,Cataluna,Europa,Hungria,7016,41691,5
2023,8,Cataluna,Europa,Irlanda,55950,396923,7
2023,8,Cataluna,Europa,Islandia,833,6912,8
2023,8,Cataluna,Europa,Italia,143379,847554,5
2023,8,Cataluna,Europa,Letonia,4850,49491,10
2023,8,Cataluna,Europa,Liechtenstein,2423,18971,7
2023,8,Cataluna,Europa,Lituania,6526,29057,4
2023,8,Cataluna,Europa,Luxemburgo,10276,89433,8
2023,8,Cataluna,Europa,Macedonia del Norte,284,1772,6
2023,8,Cataluna,Europa,Malta,1642,9481,5
2023,8,Cataluna,Europa,Moldavia,906,6429,7
2023,8,Cataluna,Europa,Montenegro,259,1586,6
2023,8,Cataluna,Europa,Noruega,7024,40168,5
2023,8,Cataluna,Europa,Paises Bajos,203215,1705282,8
2023,8,Cataluna,Europa,Polonia,59435,354416,6
2023,8,Cataluna,Europa,Portugal,26068,178268,6
2023,8,Cataluna,Europa,Reino Unido,260611,1709155,5
2023,8,Cataluna,Europa,Republica Checa,9930,63295,6
2023,8,Cataluna,Europa,Republica Eslovaca,3358,21606,6
2023,8,Cataluna,Europa,Rumania,15711,125114,8
2023,8,Cataluna,Europa,Rusia,7946,74314,9
2023,8,Cataluna,Europa,Serbia,3648,24021,6
2023,8,Cataluna,Europa,Suecia,29321,185832,6
2023,8,Cataluna,Europa,Suiza,46264,320788,6
2023,8,Cataluna,Europa,Turquia,3578,17157,4
2023,8,Cataluna,Oceania,Australia,5292,27406,5
2023,8,Cataluna,Oceania,Nueva Zelanda,1034,5686,5
2023,8,Cataluna,Africa,Angola,157,1164,7
2023,8,Cataluna,Africa,Argelia,5226,28143,5
2023,8,Cataluna,Africa,Benin,76,457,6
2023,8,Cataluna,Africa,Burkina Faso,90,840,9
2023,8,Cataluna,Africa,Camerun,136,900,6
2023,8,Cataluna,Africa,Congo,44,166,3
2023,8,Cataluna,Africa,Costa de Marfil,789,5569,7
2023,8,Cataluna,Africa,Egipto,1066,5130,4
2023,8,Cataluna,Africa,Gabon,65,370,5
2023,8,Cataluna,Africa,Gambia,252,1223,4
2023,8,Cataluna,Africa,Ghana,565,4651,8
2023,8,Cataluna,Africa,Guinea,152,1649,10
2023,8,Cataluna,Africa,Guinea Ecuatorial,98,1238,12
2023,8,Cataluna,Africa,Guinea-Bissau,39,325,8
2023,8,Cataluna,Africa,Kenia,448,2409,5
2023,8,Cataluna,Africa,Libia,44,246,5
2023,8,Cataluna,Africa,Madagascar,204,1098,5
2023,8,Cataluna,Africa,Mali,580,5657,9
2023,8,Cataluna,Africa,Marruecos,21391,144208,6
2023,8,Cataluna,Africa,Mauricio,268,1449,5
2023,8,Cataluna,Africa,Mauritania,271,1183,4
2023,8,Cataluna,Africa,Mozambique,202,1063,5
2023,8,Cataluna,Africa,Nigeria,802,6511,8
2023,8,Cataluna,Africa,Republica Democratica del Congo,101,586,5
2023,8,Cataluna,Africa,Senegal,1839,15158,8
2023,8,Cataluna,Africa,SudAfrica,565,3504,6
2023,8,Cataluna,Africa,Tanzania,57,380,6
2023,8,Cataluna,Africa,Tunez,1338,7215,5
2023,8,Cataluna,Africa,Uganda,58,310,5
2023,8,Cataluna,Africa,Zimbabwe,42,134,3
2023,8,Ceuta,America,Brasil,51,143,2
2023,8,Ceuta,America,Canada,40,180,4
2023,8,Ceuta,America,Estados Unidos de America,809,2265,2
2023,8,Ceuta,Asia,China,214,428,2
2023,8,Ceuta,Asia,Emiratos arabes Unidos,34,269,7
2023,8,Ceuta,Asia,Filipinas,563,1633,2
2023,8,Ceuta,Asia,India,237,593,2
2023,8,Ceuta,Asia,Indonesia,41,127,3
2023,8,Ceuta,Asia,Tailandia,131,288,2
2023,8,Ceuta,Europa,Alemania,529,2539,4
2023,8,Ceuta,Europa,Austria,210,1029,4
2023,8,Ceuta,Europa,Belgica,779,3506,4
2023,8,Ceuta,Europa,Dinamarca,60,252,4
2023,8,Ceuta,Europa,Francia,2791,10606,3
2023,8,Ceuta,Europa,Grecia,60,216,3
2023,8,Ceuta,Europa,Italia,598,2392,4
2023,8,Ceuta,Europa,Luxemburgo,72,511,7
2023,8,Ceuta,Europa,Paises Bajos,1461,5406,3
2023,8,Ceuta,Europa,Polonia,558,2567,4
2023,8,Ceuta,Europa,Portugal,146,701,4
2023,8,Ceuta,Europa,Reino Unido,1303,5844,4
2023,8,Ceuta,Europa,Rumania,35,147,4
2023,8,Ceuta,Europa,Rusia,72,216,3
2023,8,Ceuta,Europa,Suecia,114,650,5
2023,8,Ceuta,Europa,Suiza,90,414,4
2023,8,Ceuta,Europa,Turquia,76,190,2
2023,8,Ceuta,Africa,Argelia,30,132,4
2023,8,Ceuta,Africa,Marruecos,15817,66431,4
2023,8,Comunidad Foral de Navarra,America,Argentina,202,2222,11
2023,8,Comunidad Foral de Navarra,America,Brasil,284,2471,8
2023,8,Comunidad Foral de Navarra,America,Canada,106,721,6
2023,8,Comunidad Foral de Navarra,America,Chile,101,515,5
2023,8,Comunidad Foral de Navarra,America,Colombia,648,6480,10
2023,8,Comunidad Foral de Navarra,America,Ecuador,157,1303,8
2023,8,Comunidad Foral de Navarra,America,Estados Unidos de America,1477,13293,9
2023,8,Comunidad Foral de Navarra,America,Mexico,314,2481,7
2023,8,Comunidad Foral de Navarra,America,Nicaragua,35,431,12
2023,8,Comunidad Foral de Navarra,America,Panama,36,220,6
2023,8,Comunidad Foral de Navarra,America,Peru,74,770,10
2023,8,Comunidad Foral de Navarra,America,Uruguay,36,281,7
2023,8,Comunidad Foral de Navarra,America,Venezuela,102,898,8
2023,8,Comunidad Foral de Navarra,Asia,China,255,1862,7
2023,8,Comunidad Foral de Navarra,Asia,Corea,48,470,9
2023,8,Comunidad Foral de Navarra,Asia,Emiratos arabes Unidos,64,467,7
2023,8,Comunidad Foral de Navarra,Asia,India,73,482,6
2023,8,Comunidad Foral de Navarra,Asia,Japon,58,406,7
2023,8,Comunidad Foral de Navarra,Asia,Tailandia,31,208,6
2023,8,Comunidad Foral de Navarra,Europa,Alemania,8152,49727,6
2023,8,Comunidad Foral de Navarra,Europa,Andorra,167,818,4
2023,8,Comunidad Foral de Navarra,Europa,Austria,1568,11446,7
2023,8,Comunidad Foral de Navarra,Europa,Belarus,76,319,4
2023,8,Comunidad Foral de Navarra,Europa,Bulgaria,486,3888,8
2023,8,Comunidad Foral de Navarra,Europa,Belgica,4059,24760,6
2023,8,Comunidad Foral de Navarra,Europa,Croacia,111,777,7
2023,8,Comunidad Foral de Navarra,Europa,Dinamarca,781,7654,9
2023,8,Comunidad Foral de Navarra,Europa,Eslovenia,64,416,6
2023,8,Comunidad Foral de Navarra,Europa,Estonia,121,738,6
2023,8,Comunidad Foral de Navarra,Europa,Francia,92986,381243,4
2023,8,Comunidad Foral de Navarra,Europa,Grecia,63,536,8
2023,8,Comunidad Foral de Navarra,Europa,Hungria,249,1619,6
2023,8,Comunidad Foral de Navarra,Europa,Irlanda,838,6285,7
2023,8,Comunidad Foral de Navarra,Europa,Italia,5437,39146,7
2023,8,Comunidad Foral de Navarra,Europa,Letonia,179,1217,6
2023,8,Comunidad Foral de Navarra,Europa,Liechtenstein,255,1785,7
2023,8,Comunidad Foral de Navarra,Europa,Lituania,638,2042,3
2023,8,Comunidad Foral de Navarra,Europa,Luxemburgo,1015,10658,10
2023,8,Comunidad Foral de Navarra,Europa,Moldavia,94,818,8
2023,8,Comunidad Foral de Navarra,Europa,Noruega,89,641,7
2023,8,Comunidad Foral de Navarra,Europa,Paises Bajos,6263,43841,7
2023,8,Comunidad Foral de Navarra,Europa,Polonia,2364,11584,4
2023,8,Comunidad Foral de Navarra,Europa,Portugal,3170,29798,9
2023,8,Comunidad Foral de Navarra,Europa,Reino Unido,2479,19088,7
2023,8,Comunidad Foral de Navarra,Europa,Republica Checa,413,1776,4
2023,8,Comunidad Foral de Navarra,Europa,Republica Eslovaca,192,710,3
2023,8,Comunidad Foral de Navarra,Europa,Rumania,868,6684,7
2023,8,Comunidad Foral de Navarra,Europa,Rusia,56,526,9
2023,8,Comunidad Foral de Navarra,Europa,Suecia,2275,16835,7
2023,8,Comunidad Foral de Navarra,Europa,Suiza,1144,7550,6
2023,8,Comunidad Foral de Navarra,Europa,Turquia,35,242,6
2023,8,Comunidad Foral de Navarra,Oceania,Australia,126,781,6
2023,8,Comunidad Foral de Navarra,Oceania,Nueva Zelanda,34,211,6
2023,8,Comunidad Foral de Navarra,Africa,Argelia,242,2009,8
2023,8,Comunidad Foral de Navarra,Africa,Marruecos,1126,9458,8
2023,8,Comunidad Foral de Navarra,Africa,Nigeria,86,791,9
2023,8,Comunidad Foral de Navarra,Africa,Senegal,90,846,9
2023,8,Comunidad de Madrid,America,Argentina,14194,73809,5
2023,8,Comunidad de Madrid,America,Bolivia,449,2739,6
2023,8,Comunidad de Madrid,America,Brasil,9315,44712,4
2023,8,Comunidad de Madrid,America,Canada,5101,33667,6
2023,8,Comunidad de Madrid,America,Chile,4678,18712,4
2023,8,Comunidad de Madrid,America,Colombia,18153,114364,6
2023,8,Comunidad de Madrid,America,Costa Rica,727,2835,3
2023,8,Comunidad de Madrid,America,Cuba,283,1160,4
2023,8,Comunidad de Madrid,America,Ecuador,3227,18717,5
2023,8,Comunidad de Madrid,America,El Salvador,683,3347,4
2023,8,Comunidad de Madrid,America,Estados Unidos de America,61063,390803,6
2023,8,Comunidad de Madrid,America,Guatemala,1140,5472,4
2023,8,Comunidad de Madrid,America,Honduras,969,6008,6
2023,8,Comunidad de Madrid,America,Jamaica,55,303,5
2023,8,Comunidad de Madrid,America,Mexico,24011,103247,4
2023,8,Comunidad de Madrid,America,Nicaragua,534,3204,6
2023,8,Comunidad de Madrid,America,Panama,991,5054,5
2023,8,Comunidad de Madrid,America,Paraguay,2113,12255,5
2023,8,Comunidad de Madrid,America,Peru,7567,45402,6
2023,8,Comunidad de Madrid,America,Republica Dominicana,1273,7638,6
2023,8,Comunidad de Madrid,America,Uruguay,4441,17764,4
2023,8,Comunidad de Madrid,America,Venezuela,4218,29948,7
2023,8,Comunidad de Madrid,Asia,Arabia Saudi,1073,6545,6
2023,8,Comunidad de Madrid,Asia,Azerbaiyan,95,352,3
2023,8,Comunidad de Madrid,Asia,Bahrein,62,353,5
2023,8,Comunidad de Madrid,Asia,Bangladesh,40,116,2
2023,8,Comunidad de Madrid,Asia,China,10458,70069,6
2023,8,Comunidad de Madrid,Asia,Corea,2781,17242,6
2023,8,Comunidad de Madrid,Asia,Emiratos arabes Unidos,1830,11346,6
2023,8,Comunidad de Madrid,Asia,Filipinas,1249,8993,7
2023,8,Comunidad de Madrid,Asia,India,1613,10323,6
2023,8,Comunidad de Madrid,Asia,Indonesia,312,1498,4
2023,8,Comunidad de Madrid,Asia,Iraq,117,831,7
2023,8,Comunidad de Madrid,Asia,Iran,309,2287,7
2023,8,Comunidad de Madrid,Asia,Israel,7050,29610,4
2023,8,Comunidad de Madrid,Asia,Japon,1107,6310,5
2023,8,Comunidad de Madrid,Asia,Jordania,278,1668,6
2023,8,Comunidad de Madrid,Asia,Kazajstan,238,1404,5
2023,8,Comunidad de Madrid,Asia,Kuwait,331,2549,7
2023,8,Comunidad de Madrid,Asia,Libano,338,1960,5
2023,8,Comunidad de Madrid,Asia,Malasia,192,1536,8
2023,8,Comunidad de Madrid,Asia,Nepal,63,239,3
2023,8,Comunidad de Madrid,Asia,Oman,128,870,6
2023,8,Comunidad de Madrid,Asia,Otros paises de Asia,272,1578,5
2023,8,Comunidad de Madrid,Asia,Pakistan,170,1054,6
2023,8,Comunidad de Madrid,Asia,Qatar,1148,4936,4
2023,8,Comunidad de Madrid,Asia,Singapur,396,2336,5
2023,8,Comunidad de Madrid,Asia,Sri Lanka,55,193,3
2023,8,Comunidad de Madrid,Asia,Tailandia,331,1622,4
2023,8,Comunidad de Madrid,Asia,Uzbekistan,362,1991,5
2023,8,Comunidad de Madrid,Asia,Vietnam,450,3240,7
